Id,Name,Categories,Latitude,Longitude,Address,Zip Code,Price,Rating,Review Count,Url,Walk Score,First Review Date,Category
ZlIUV5wDsUrQJ1AgANG47g,Casey's New Orleans Snowballs,"['icecream', 'foodtrucks']",30.3120767,-97.714964,808 E 51st St,78751.0,$,4.5,275,https://www.yelp.com/biz/caseys-new-orleans-snowballs-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,70.0,2/23/2006,icecream
tHv6_4DKOV8sZnlvTrCN9Q,Rosita's Al Pastor,"['mexican', 'foodtrucks']",30.241898600000003,-97.7285184,1911 E Riverside Dr,78798.0,$,4.0,319,https://www.yelp.com/biz/rositas-al-pastor-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,70.0,2/23/2006,mexican
QjxEOAEqJkuCSmpBB2ZlgQ,Kebabalicious,"['turkish', 'foodtrucks']",30.26792615,-97.73849487,,78704.0,$,4.5,313,https://www.yelp.com/biz/kebabalicious-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,70.0,2/23/2006,turkish
bsh0QPcNL2BrcuCtCl8Qzw,Sno-Beach,"['shavedice', 'foodtrucks']",30.26457321,-97.76328211,412 Sterzing St,78704.0,$,4.5,207,https://www.yelp.com/biz/sno-beach-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,72.0,5/11/2007,shavedice
jq8h5wnIfL6bHS8UMcDNNQ,Hot Dog King,"['hotdog', 'foodtrucks']",30.26835,-97.73652,8th St & Red River St,78742.0,$,4.5,47,https://www.yelp.com/biz/hot-dog-king-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90.0,9/10/2007,hotdog
Tv0_XqTtO3kcnbqGrgLPJQ,Stony's Pizza,"['pizza', 'foodtrucks']",30.260812899999994,-97.73821159999999,Rainey St & Driskill St,78701.0,$,4.5,103,https://www.yelp.com/biz/stonys-pizza-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90.0,4/25/2008,pizza
OisUeKWg0s8bTflg0Z97Ew,South Austin Sno,"['icecream', 'foodtrucks']",30.218414000000003,-97.795941,5300 Manchaca Rd,78745.0,$,4.5,37,https://www.yelp.com/biz/south-austin-sno-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60.0,7/24/2008,icecream
MG6HL1VyyCwBSjMXmYpLbA,Bee Caves BBQ,"['bbq', 'foodtrucks']",30.315009999999997,-97.85575,8414 Bee Caves Rd,78746.0,$,3.5,21,https://www.yelp.com/biz/bee-caves-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,14.0,10/3/2008,bbq
HONfVgeAAO14bq2kA0OORQ,La Fogata Tacos,['foodtrucks'],30.34763965,-97.73597420000002,8513 Burnet Rd,78757.0,$,4.0,23,https://www.yelp.com/biz/la-fogata-tacos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,72.0,1/25/2009,
0-Y_m4TJZufHBVozbMOqbA,Mellizoz Tacos,"['tex-mex', 'foodstands', 'foodtrucks']",30.249371999999997,-97.754944,1503 S 1st St,78704.0,$,4.0,460,https://www.yelp.com/biz/mellizoz-tacos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87.0,2/21/2009,tex-mex
D7gQeIBGgxBjZNv2lLP81w,Bananarchy,"['desserts', 'foodtrucks', 'catering']",30.24437141,-97.75823975,603 W Live Oak St,78704.0,$,4.5,296,https://www.yelp.com/biz/bananarchy-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86.0,5/19/2009,desserts
EbXMyDxKva76wdOuUWrsWg,Bar-B-Q Heaven,"['bbq', 'foodtrucks']",30.26723289,-97.73718262,519 East 7th St,78701.0,$,4.0,78,https://www.yelp.com/biz/bar-b-q-heaven-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94.0,8/9/2009,bbq
J3xfooD9xJS2iIcCGAnCCA,Gourdough's,"['donuts', 'foodtrucks']",30.320838000000002,-97.739424,5000 Burnet Rd,78756.0,$,4.5,3061,https://www.yelp.com/biz/gourdoughs-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,84.0,10/3/2009,donuts
hT8ihPNLAasb5RIkUVcW0w,East Side King,"['asianfusion', 'foodtrucks']",30.2626674,-97.7251338,1618 1/2 E 6th S,78702.0,$,4.0,523,https://www.yelp.com/biz/east-side-king-austin-15?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88.0,1/3/2010,asianfusion
0lgGW93HYeVqrTTx9d3gUA,Chi'Lantro,"['korean', 'foodtrucks', 'bbq']",30.27063456,-97.74154206,823 Congress Ave,78701.0,$,4.0,707,https://www.yelp.com/biz/chilantro-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99.0,2/7/2010,korean
bsNEHMVu4PKP030s46gMyg,Kebabalicious,"['turkish', 'foodtrucks']",30.26520534,-97.74407149,3rd St & Congress Ave,78701.0,$,4.0,154,https://www.yelp.com/biz/kebabalicious-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99.0,2/19/2010,turkish
UUKsOSvuT2Bo6dG-HaFxrA,Austin Frigid Frog,['foodtrucks'],30.24669,-97.7766,2323 S Lamar Blvd,78704.0,$,4.0,47,https://www.yelp.com/biz/austin-frigid-frog-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,75.0,3/14/2010,
H4y5YSqJ8tev1RMtJ3R8BQ,Taco Bella's,"['mexican', 'hotdogs', 'foodtrucks']",30.179778999999996,-97.84047514,3008 W Slaughter Ln,78748.0,$,4.5,31,https://www.yelp.com/biz/taco-bellas-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,47.0,3/14/2010,mexican
erLD01SfdUbGWurNoJTAzw,The Vegan Yacht,"['vegan', 'foodtrucks', 'tradamerican']",30.21881603,-97.79541403,5212 Manchaca Rd,78745.0,$,4.0,151,https://www.yelp.com/biz/the-vegan-yacht-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60.0,5/18/2010,vegan
5OAi35OianJzCnIsL8aOFQ,Veracruz All Natural,"['foodtrucks', 'mexican']",30.257929999999998,-97.72603000000001,1704 E Cesar Chavez St,78702.0,$,4.5,631,https://www.yelp.com/biz/veracruz-all-natural-austin-6?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87.0,6/16/2010,
BYfV2gvxs8muBQoKAxT5Mw,Bahama Freeze,"['shavedice', 'icecream', 'foodtrucks']",30.2009,-97.83835,8213 Brodie Ln,78745.0,$,4.5,24,https://www.yelp.com/biz/bahama-freeze-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,45.0,6/23/2010,shavedice
LHxDcsscgG-POCxFnxMrsg,La Fantabulous,"['mexican', 'foodtrucks', 'seafood']",30.312749699999998,-97.7046108,1213 Corona Dr,78723.0,$,3.5,22,https://www.yelp.com/biz/la-fantabulous-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,54.0,7/18/2010,mexican
SIIzjxEP8-SMxVQPp8qPBQ,The Peached Tortilla,"['asianfusion', 'foodtrucks']",30.32521248,-97.73834229,,78756.0,$,4.0,274,https://www.yelp.com/biz/the-peached-tortilla-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,71.0,9/24/2010,asianfusion
lR5EtzZLmaIvUMIQoMt5Wg,Roppolo's Pizzeria On Wheels,"['pizza', 'foodtrucks']",30.27072906,-97.74322509999999,,78701.0,$,3.0,21,https://www.yelp.com/biz/roppolos-pizzeria-on-wheels-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99.0,10/20/2010,pizza
Qn375GaXRU_6OCcD2z_uSw,Pueblo Viejo,"['mexican', 'foodtrucks']",30.2648785,-97.73394973,502 Brushy St,78702.0,$,4.5,382,https://www.yelp.com/biz/pueblo-viejo-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94.0,10/23/2010,mexican
VtDfgWFmTZ0tnpkQ82v_kQ,Colibri Cuisine,"['mexican', 'foodtrucks']",30.26963,-97.748435,W 6th St & Nueces,78701.0,$,3.5,11,https://www.yelp.com/biz/colibri-cuisine-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,97.0,11/21/2010,mexican
FGXM39z40MIvLdSKopX7dA,Pecos Tacos,"['foodtrucks', 'tacos']",30.2699521,-97.7501068,755 W 6th St,78701.0,$,4.5,12,https://www.yelp.com/biz/pecos-tacos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,97.0,11/22/2010,
eMpyoVTdsJPEWz1fhhzJ1g,Gordo's Tortas & BBQ,"['mexican', 'bbq', 'foodtrucks']",30.23020332,-97.93511334,9601 Hwy 290 W,78737.0,$,4.5,92,https://www.yelp.com/biz/gordos-tortas-and-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,25.0,12/10/2010,mexican
MM8QXW6JjW_tqxki0NnlXQ,Luke's Inside Out,"['sandwiches', 'foodtrucks', 'breakfast_brunch']",30.255020000000002,-97.76177,1109 S Lamar Blvd,78704.0,$$,4.5,297,https://www.yelp.com/biz/lukes-inside-out-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,85.0,3/10/2011,sandwiches
fpvpYkRwXegQnNkHqCaoKw,Heros Gyros,"['catering', 'mediterranean', 'foodtrucks']",30.26783479,-97.73875619,401 E 7th St,78701.0,$,4.0,45,https://www.yelp.com/biz/heros-gyros-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,92.0,3/21/2011,catering
CmumtnKWl2ksWGWtE33Rww,Evil Wiener,"['hotdog', 'foodtrucks']",30.267153000000004,-97.7430608,100 Percent Mobile,78704.0,$,4.0,64,https://www.yelp.com/biz/evil-wiener-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99.0,5/30/2011,hotdog
NbanK-0BBOTCLYz_DJgK4g,Willie's Catering BBQ and Burgers,"['bbq', 'foodtrucks', 'burgers']",30.194259999999996,-97.92428000000001,11606 Fm 1826,78737.0,$,4.5,15,https://www.yelp.com/biz/willies-catering-bbq-and-burgers-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,24.0,6/9/2011,bbq
d-vGAZ1YN8Lw2RX03b9MSQ,St. Pita's,"['greek', 'foodtrucks']",29.930886600000004,-98.0716236,101 Oakwood Lp,78666.0,$,4.5,90,https://www.yelp.com/biz/st-pitas-san-marcos?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,9.0,6/29/2011,greek
AzcwIh369Sm9b2ppI7hXjw,Taquitos Michoacanos #2,"['foodtrucks', 'tacos']",30.184040000000003,-97.79205999999999,7811 S 1st St,78745.0,,4.5,3,https://www.yelp.com/biz/taquitos-michoacanos-2-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,41.0,7/19/2011,
mWDRxwPt8HgOdrNyckv99A,Rollin Smoke BBQ,"['bbq', 'foodstands', 'foodtrucks']",30.26288367,-97.72689809999999,1501 E 6th St,78702.0,$,4.5,154,https://www.yelp.com/biz/rollin-smoke-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88.0,7/24/2011,bbq
HPq0uaXObZgsONqUnvXzvA,Shugabees Texas BBQ,"['bbq', 'foodtrucks']",30.072278000000004,-97.873272,1750 S Fm 1626,78610.0,$,4.5,181,https://www.yelp.com/biz/shugabees-texas-bbq-buda-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,9.0,8/18/2011,bbq
bUp05iiYvnKIz5XnadGs5A,Regal Ravioli,"['italian', 'foodtrucks', 'sandwiches']",30.250290999999997,-97.755502,1502 S 1st St,78704.0,$$,4.5,178,https://www.yelp.com/biz/regal-ravioli-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,83.0,8/22/2011,italian
PWIU_ifj9upSaKWwMUZ_OQ,Agostino's Pizza,"['pizza', 'foodtrucks']",30.259220000000003,-97.73889,80 Rainey St,78701.0,$,4.5,239,https://www.yelp.com/biz/agostinos-pizza-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82.0,8/29/2011,pizza
nFyWh0aG7K9baDiMjmbggw,PitaLicious,"['foodtrucks', 'mediterranean', 'halal']",30.24853409,-97.75016333,1511 S Congress Ave,78704.0,$,4.0,86,https://www.yelp.com/biz/pitalicious-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88.0,9/22/2011,
W9ocbbplSpVgfOvUGXSeeA,Dock & Roll Diner,"['sandwiches', 'foodtrucks', 'seafood']",30.2641,-97.76236999999999,1720 Barton Springs Rd,78704.0,$$,4.0,263,https://www.yelp.com/biz/dock-and-roll-diner-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,69.0,9/27/2011,sandwiches
iCpyXPsePXB_UqT4_hVqBg,The Big Kahuna,"['foodtrucks', 'hawaiian', 'poke']",30.321165999999998,-97.739538,5000 Burnet Rd,78756.0,$,4.5,395,https://www.yelp.com/biz/the-big-kahuna-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,84.0,10/13/2011,
cfJeiV4eWzImQTm5uOhczA,86 This!,"['streetvendors', 'foodtrucks', 'catering']",,,,,,4.0,1,https://www.yelp.com/biz/86-this-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,,10/29/2011,streetvendors
38l1rXY3XEHEy1bGSXqFpw,Cheesesteak Factory,"['cheesesteaks', 'foodtrucks', 'sandwiches']",30.27072906,-97.74322509999999,,78701.0,$$,3.5,4,https://www.yelp.com/biz/cheesesteak-factory-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99.0,11/4/2011,cheesesteaks
SWdiMa_8Oq9FIAKB1sJ0hw,Arlo's,"['vegan', 'vegetarian', 'foodtrucks']",30.26942,-97.73618,900 Red River St,78701.0,$,4.5,495,https://www.yelp.com/biz/arlos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,89.0,11/18/2011,vegan
4l2Ucspg8KBCcPxrdMmSMQ,Jack Hates Coffee,"['coffee', 'foodtrucks']",30.518396999999997,-97.670728,,78681.0,$,4.5,26,https://www.yelp.com/biz/jack-hates-coffee-round-rock?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60.0,11/26/2011,coffee
abWx9PGjV84Q9RxJYAKoyQ,Conscious Cravings,"['gluten_free', 'vegan', 'foodtrucks']",30.25096,-97.75421,1311 S 1st St,78704.0,$,4.0,233,https://www.yelp.com/biz/conscious-cravings-austin-14?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82.0,12/5/2011,gluten_free
CSPeL8v2zVxFdbawHQ77mA,Ray's World Taco,"['mexican', 'foodtrucks']",30.398394,-97.72784200000001,3215 Amy Donovan Plz,78758.0,$,4.0,177,https://www.yelp.com/biz/rays-world-taco-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,72.0,12/13/2011,mexican
ab1_i_XvbsfAIGOK5ZyTrg,Euro Pizza,"['pizza', 'foodtrucks']",30.110540000000004,-97.31938000000001,,78602.0,$,3.0,10,https://www.yelp.com/biz/euro-pizza-bastrop-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,67.0,12/26/2011,pizza
lCmiCi-76El1_NoWH8C5Sw,The Seedling Truck,"['streetvendors', 'foodtrucks']",30.256759999999996,-97.808105,2901 S Capital Texas Hwy,78746.0,$$,4.0,25,https://www.yelp.com/biz/the-seedling-truck-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,58.0,1/7/2012,streetvendors
sPr8yu7F1PVFDiPDhTb1fg,Bomb Tacos,"['mexican', 'foodtrucks']",30.2625294,-97.7270584,500 Comal St,78702.0,$,3.5,47,https://www.yelp.com/biz/bomb-tacos-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88.0,3/11/2012,mexican
cxQEW0JaFDqOqkavm4zKXg,Brown's Bar-B-Que,"['bbq', 'foodtrucks']",30.249409999999997,-97.76696,1901 S Lamar Blvd,78704.0,$$,4.5,286,https://www.yelp.com/biz/browns-bar-b-que-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,83.0,3/19/2012,bbq
rd1qkZoHMZAE_rq63Q4xAw,South Austin Sno,"['foodtrucks', 'shavedice']",30.24962,-97.76653,1817 S Lamar,78704.0,$,4.5,12,https://www.yelp.com/biz/south-austin-sno-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,83.0,3/23/2012,
#NAME?,Lamba's Royal Indian,"['indpak', 'foodtrucks']",30.25946214,-97.73897458,80 Rainey St,78701.0,$,4.0,34,https://www.yelp.com/biz/lambas-royal-indian-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82.0,3/25/2012,indpak
Nx38FDvoGOUVcS7YIPh4aQ,Bomb Tacos,"['mexican', 'foodtrucks']",30.25543444,-97.71798134,96 Rainey St,78701.0,$,3.5,22,https://www.yelp.com/biz/bomb-tacos-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,81.0,4/25/2012,mexican
zZBCrufNELc9eZTfohARWQ,Cow Bells,"['burgers', 'catering', 'foodtrucks']",30.242325,-97.729232,,78741.0,$,4.5,254,https://www.yelp.com/biz/cow-bells-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,80.0,4/29/2012,burgers
XqNgfxyXP3kz8t3iG8ehZA,The Vegan Nom,"['vegan', 'foodtrucks']",30.255167999999998,-97.71821700000001,2324 E Cesar Chavez,78702.0,$,4.5,350,https://www.yelp.com/biz/the-vegan-nom-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,81.0,4/29/2012,vegan
yVieoh-MxTE4eNzubNE9KA,Big Fat Greek Gyros,"['greek', 'foodtrucks']",30.2583972,-97.7385941,75 Rainey St,78701.0,$,4.5,205,https://www.yelp.com/biz/big-fat-greek-gyros-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82.0,5/1/2012,greek
5CG5u8KVoLwbN80slTXMbg,Sweet Caroline's Snow Shack,"['icecream', 'shavedice', 'foodtrucks']",30.20131655,-97.87002397,5700 W Slaughter Ln,78749.0,$,4.0,33,https://www.yelp.com/biz/sweet-carolines-snow-shack-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,54.0,5/17/2012,icecream
YoZDLLDpHUNZhoI1EuqIMQ,Cupcaking Desire,"['desserts', 'foodtrucks', 'cupcakes']",30.395923,-97.726475,10901 Domain Dr,78758.0,$,4.0,46,https://www.yelp.com/biz/cupcaking-desire-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,64.0,5/21/2012,desserts
cMB8pX870DZzTNg1TSGRVA,Revival Coffee,"['coffee', 'foodtrucks']",30.26427,-97.72776,1405 E 7th St,78702.0,$,4.5,424,https://www.yelp.com/biz/revival-coffee-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,91.0,5/26/2012,coffee
fiwgOF1xPSM1aqKcp_EIDQ,Pollos Asados El norteño #1,"['foodtrucks', 'mexican']",30.31105,-97.70685,5327 Cameron Rd,78723.0,$,4.5,19,https://www.yelp.com/biz/pollos-asados-el-norte%C3%B1o-1-austin-6?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,69.0,6/6/2012,
dolyCD0MHbdzFucJuPNtLA,The Grub House,"['newamerican', 'foodtrucks']",30.2674408,-97.7368622,7TH And Red River St,78701.0,$,4.5,19,https://www.yelp.com/biz/the-grub-house-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94.0,6/23/2012,newamerican
9JSeC-ukl676qGez5a6Flw,Lard Have Mercy,"['foodtrucks', 'catering']",30.26163,-97.71942,,78702.0,$,4.5,42,https://www.yelp.com/biz/lard-have-mercy-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82.0,7/28/2012,
cYsillXIBTJzaxxC3-5wJg,Las Trancas,"['mexican', 'foodtrucks']",30.25969273,-97.73167133,1210 E Cesar Chavez St,78702.0,$,4.5,226,https://www.yelp.com/biz/las-trancas-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,89.0,8/9/2012,mexican
